,Vancouver,Seattle,San.Francisco
40727,clear,clear,raining
40728,clear,clear,raining
40729,Cloudy,clear,raining
40730,raining,Cloudy,mist
40731,clear,Cloudy,mist
40732,clear,Cloudy,mist
40733,clear,Cloudy,mist
40734,clear,Cloudy,mist
40735,clear,clear,mist
40736,Cloudy,Cloudy,mist
40737,clear,clear,mist
40738,clear,clear,mist
40739,clear,clear,smoke
40740,raining,clear,smoke
40741,raining,clear,smoke
40742,raining,clear,smoke
40743,smoke,clear,smoke
40744,clear,clear,smoke
40745,clear,clear,smoke
40746,clear,clear,smoke
40747,clear,clear,mist
40748,clear,clear,smoke
40749,clear,clear,smoke
40750,clear,clear,smoke
40751,clear,clear,smoke
40752,raining,clear,mist
40753,raining,clear,smoke
40754,mist,clear,mist
40755,clear,clear,mist
40756,smoke,clear,mist
40757,clear,clear,smoke
40758,clear,clear,smoke
40759,clear,clear,smoke
40760,clear,clear,raining
40761,clear,clear,raining
40762,clear,clear,smoke
40763,clear,clear,smoke
40764,clear,clear,clear
40765,clear,clear,Cloudy
40766,clear,clear,clear
40767,raining,clear,Cloudy
40768,raining,clear,mist
40769,raining,clear,mist
40770,raining,clear,clear
40771,raining,clear,clear
40772,clear,clear,Cloudy
40773,raining,clear,Cloudy
40774,raining,clear,Cloudy
40775,clear,clear,clear
40776,clear,clear,Cloudy
40777,clear,clear,clear
40778,clear,clear,Cloudy
40779,clear,clear,mist
40780,clear,clear,Cloudy
40781,clear,clear,Cloudy
40782,clear,clear,Cloudy
40783,clear,clear,Cloudy
40784,clear,clear,smoke
40785,clear,clear,smoke
40786,clear,clear,Cloudy
40787,clear,clear,Cloudy
40788,raining,clear,smoke
40789,clear,clear,smoke
40790,clear,clear,smoke
40791,clear,clear,smoke
40792,clear,clear,mist
40793,mist,clear,thunderstorm
40794,clear,clear,raining
40795,mist,clear,raining
40796,mist,clear,Cloudy
40797,mist,clear,mist
40798,raining,clear,raining
40799,clear,clear,Cloudy
40800,clear,clear,raining
40801,clear,clear,mist
40802,clear,clear,mist
40803,clear,clear,mist
40804,clear,clear,mist
40805,clear,clear,mist
40806,clear,clear,mist
40807,clear,clear,mist
40808,clear,clear,mist
40809,clear,clear,mist
40810,Cloudy,clear,clear
40811,clear,clear,clear
40812,clear,clear,clear
40813,clear,clear,thunderstorm
40814,clear,clear,mist
40815,clear,clear,clear
40816,clear,clear,mist
40817,clear,clear,clear
40818,clear,clear,clear
40819,clear,clear,clear
40820,clear,clear,Cloudy
40821,Cloudy,clear,mist
40822,clear,clear,mist
40823,clear,clear,mist
40824,clear,clear,raining
40825,clear,Cloudy,mist
40826,clear,mist,mist
40827,clear,mist,mist
40828,clear,mist,raining
40829,clear,Cloudy,mist
40830,clear,Cloudy,mist
40831,clear,fog,mist
40832,clear,fog,mist
40833,clear,fog,mist
40834,clear,clear,mist
40835,clear,clear,smoke
40836,clear,clear,thunderstorm
40837,clear,clear,squalls
40838,clear,Cloudy,mist
40839,raining,clear,mist
40840,clear,clear,smoke
40841,clear,Cloudy,raining
40842,clear,Cloudy,raining
40843,Cloudy,clear,mist
40844,clear,clear,mist
40845,clear,Cloudy,mist
40846,clear,Cloudy,mist
40847,clear,Cloudy,mist
40848,Cloudy,Cloudy,mist
40849,clear,Cloudy,mist
40850,raining,raining,mist
40851,Cloudy,mist,mist
40852,raining,Cloudy,mist
40853,raining,raining,mist
40854,raining,mist,mist
40855,mist,Cloudy,Cloudy
40856,mist,Cloudy,Cloudy
40857,mist,Cloudy,Cloudy
40858,mist,Cloudy,Cloudy
40859,mist,Cloudy,clear
40860,mist,Cloudy,clear
40861,mist,Cloudy,smoke
40862,raining,thunderstorm,clear
40863,mist,raining,mist
40864,raining,Cloudy,mist
40865,raining,Cloudy,mist
40866,raining,mist,clear
40867,Cloudy,Cloudy,clear
40868,Cloudy,Cloudy,Cloudy
40869,Cloudy,Cloudy,Cloudy
40870,clear,Cloudy,raining
40871,Cloudy,Cloudy,raining
40872,Cloudy,Cloudy,raining
40873,raining,Cloudy,raining
40874,Cloudy,Cloudy,Cloudy
40875,mist,Cloudy,mist
40876,mist,Cloudy,clear
40877,Cloudy,Cloudy,clear
40878,Cloudy,Cloudy,Cloudy
40879,Cloudy,Cloudy,Cloudy
40880,Cloudy,Cloudy,clear
40881,Cloudy,clear,clear
40882,Cloudy,Cloudy,Cloudy
40883,raining,Cloudy,thunderstorm
40884,raining,Cloudy,thunderstorm
40885,raining,Cloudy,Cloudy
40886,smoke,Cloudy,Cloudy
40887,raining,Cloudy,mist
40888,raining,raining,raining
40889,mist,raining,fog
40890,mist,mist,fog
40891,mist,raining,fog
40892,mist,raining,mist
40893,raining,raining,fog
40894,raining,raining,mist
40895,raining,raining,mist
40896,raining,Cloudy,mist
40897,raining,Cloudy,mist
40898,Cloudy,Cloudy,mist
40899,raining,mist,mist
40900,fog,raining,fog
40901,fog,raining,fog
40902,fog,Cloudy,mist
40903,mist,raining,mist
40904,Cloudy,Cloudy,mist
40905,Cloudy,raining,mist
40906,Cloudy,Cloudy,Cloudy
40907,Cloudy,Cloudy,Cloudy
40908,Cloudy,Cloudy,Cloudy
40909,Cloudy,Cloudy,Cloudy
40910,Cloudy,Cloudy,Cloudy
40911,Cloudy,Cloudy,mist
40912,raining,Cloudy,mist
40913,raining,Cloudy,mist
40914,raining,Cloudy,mist
40915,raining,Cloudy,clear
40916,raining,Cloudy,mist
40917,raining,Cloudy,mist
40918,raining,Cloudy,mist
40919,Cloudy,Cloudy,mist
40920,raining,Cloudy,mist
40921,raining,Cloudy,mist
40922,Cloudy,Cloudy,mist
40923,raining,Cloudy,mist
40924,fog,raining,mist
40925,raining,raining,mist
40926,raining,Cloudy,mist
40927,Cloudy,Cloudy,mist
40928,raining,Cloudy,smoke
40929,raining,Cloudy,smoke
40930,clear,Cloudy,smoke
40931,Cloudy,Cloudy,clear
40932,clear,Cloudy,Cloudy
40933,clear,Cloudy,clear
40934,clear,clear,smoke
40935,clear,clear,clear
40936,raining,Cloudy,smoke
40937,raining,Cloudy,mist
40938,raining,Cloudy,mist
40939,raining,clear,mist
40940,raining,clear,mist
40941,Cloudy,clear,mist
40942,Cloudy,clear,mist
40943,Cloudy,clear,mist
40944,Cloudy,Cloudy,mist
40945,Cloudy,Cloudy,mist
40946,Cloudy,Cloudy,mist
40947,Cloudy,Cloudy,mist
40948,Cloudy,Cloudy,mist
40949,Cloudy,Cloudy,mist
40950,mist,Cloudy,mist
40951,mist,Cloudy,mist
40952,Cloudy,Cloudy,mist
40953,Cloudy,Cloudy,smoke
40954,mist,Cloudy,smoke
40955,raining,Cloudy,smoke
40956,Cloudy,Cloudy,clear
40957,Cloudy,Cloudy,clear
40958,clear,Cloudy,clear
40959,clear,Cloudy,smoke
40960,clear,Cloudy,smoke
40961,clear,Cloudy,mist
40962,Cloudy,Cloudy,mist
40963,clear,clear,mist
40964,clear,clear,mist
40965,clear,Cloudy,mist
40966,Cloudy,Cloudy,mist
40967,Cloudy,Cloudy,mist
40968,Cloudy,Cloudy,mist
40969,Cloudy,Cloudy,mist
40970,Cloudy,Cloudy,mist
40971,smoke,Cloudy,mist
40972,mist,Cloudy,smoke
40973,Cloudy,Cloudy,smoke
40974,clear,Cloudy,smoke
40975,Cloudy,Cloudy,smoke
40976,clear,Cloudy,smoke
40977,clear,Cloudy,smoke
40978,Cloudy,clear,smoke
40979,clear,Cloudy,smoke
40980,clear,Cloudy,smoke
40981,clear,Cloudy,smoke
40982,clear,Cloudy,smoke
40983,clear,Cloudy,raining
40984,clear,Cloudy,smoke
40985,clear,Cloudy,smoke
40986,clear,clear,mist
40987,clear,clear,smoke
40988,clear,clear,mist
40989,mist,clear,mist
40990,clear,clear,mist
40991,mist,clear,mist
40992,fog,clear,mist
40993,mist,clear,mist
40994,clear,clear,raining
40995,clear,clear,mist
40996,clear,clear,mist
40997,clear,clear,mist
40998,clear,clear,smoke
40999,clear,clear,smoke
41000,clear,clear,smoke
41001,clear,clear,smoke
41002,clear,clear,raining
41003,clear,clear,Cloudy
41004,clear,Cloudy,Cloudy
41005,clear,Cloudy,Cloudy
41006,clear,clear,raining
41007,clear,clear,raining
41008,raining,Cloudy,raining
41009,clear,clear,mist
41010,smoke,Cloudy,mist
41011,clear,clear,mist
41012,clear,clear,mist
41013,raining,clear,mist
41014,Cloudy,clear,mist
41015,Cloudy,clear,mist
41016,mist,Cloudy,mist
41017,Cloudy,Cloudy,mist
41018,clear,Cloudy,mist
41019,clear,clear,mist
41020,clear,clear,smoke
41021,clear,clear,smoke
41022,clear,clear,smoke
41023,clear,Cloudy,smoke
41024,clear,clear,smoke
41025,clear,Cloudy,smoke
41026,clear,Cloudy,smoke
41027,clear,Cloudy,smoke
41028,clear,clear,raining
41029,clear,clear,raining
41030,clear,Cloudy,raining
41031,clear,Cloudy,raining
41032,clear,Cloudy,mist
41033,clear,clear,mist
41034,clear,Cloudy,mist
41035,clear,clear,mist
41036,clear,clear,mist
41037,clear,clear,mist
41038,clear,clear,mist
41039,clear,clear,mist
41040,mist,clear,mist
41041,mist,clear,mist
41042,mist,clear,mist
41043,clear,Cloudy,mist
41044,clear,Cloudy,mist
41045,clear,clear,mist
41046,clear,clear,mist
41047,clear,Cloudy,clear
41048,clear,Cloudy,clear
41049,clear,Cloudy,smoke
41050,clear,clear,Cloudy
41051,clear,Cloudy,Cloudy
41052,clear,Cloudy,raining
41053,clear,Cloudy,raining
41054,clear,clear,raining
41055,clear,Cloudy,raining
41056,raining,Cloudy,raining
41057,raining,raining,raining
41058,raining,raining,clear
41059,raining,raining,clear
41060,raining,raining,mist
41061,raining,raining,clear
41062,raining,raining,clear
41063,raining,raining,raining
41064,raining,raining,clear
41065,raining,raining,raining
41066,raining,raining,raining
41067,mist,raining,raining
41068,mist,raining,mist
41069,mist,raining,mist
41070,mist,raining,raining
41071,mist,raining,mist
41072,mist,mist,raining
41073,raining,raining,mist
41074,mist,Cloudy,smoke
41075,mist,raining,smoke
41076,raining,raining,raining
41077,raining,Cloudy,mist
41078,raining,Cloudy,raining
41079,mist,Cloudy,raining
41080,raining,Cloudy,mist
41081,raining,Cloudy,mist
41082,Cloudy,Cloudy,mist
41083,raining,Cloudy,mist
41084,Cloudy,Cloudy,mist
41085,raining,Cloudy,mist
41086,raining,Cloudy,mist
41087,raining,Cloudy,fog
41088,raining,Cloudy,mist
41089,raining,Cloudy,mist
41090,raining,Cloudy,mist
41091,raining,raining,mist
41092,raining,Cloudy,raining
41093,raining,Cloudy,mist
41094,raining,Cloudy,smoke
41095,raining,Cloudy,smoke
41096,Cloudy,Cloudy,raining
41097,mist,raining,raining
41098,mist,raining,Cloudy
41099,raining,raining,smoke
41100,Cloudy,mist,raining
41101,raining,raining,Cloudy
41102,raining,raining,raining
41103,raining,raining,raining
41104,raining,raining,clear
41105,raining,raining,mist
41106,clear,Cloudy,Cloudy
41107,raining,Cloudy,Cloudy
41108,raining,Cloudy,Cloudy
41109,raining,Cloudy,clear
41110,raining,mist,Cloudy
41111,raining,Cloudy,clear
41112,raining,Cloudy,Cloudy
41113,raining,mist,Cloudy
41114,raining,mist,Cloudy
41115,raining,mist,mist
41116,raining,Cloudy,clear
41117,raining,Cloudy,Cloudy
41118,Cloudy,Cloudy,clear
41119,Cloudy,Cloudy,Cloudy
41120,clear,Cloudy,clear
41121,Cloudy,Cloudy,clear
41122,raining,Cloudy,raining
41123,raining,Cloudy,Cloudy
41124,raining,Cloudy,smoke
41125,raining,Cloudy,Cloudy
41126,clear,Cloudy,Cloudy
41127,clear,Cloudy,clear
41128,clear,Cloudy,clear
41129,Cloudy,Cloudy,mist
41130,Cloudy,Cloudy,clear
41131,clear,clear,clear
41132,Cloudy,clear,clear
41133,Cloudy,Cloudy,clear
41134,Cloudy,Cloudy,clear
41135,Cloudy,Cloudy,clear
41136,Cloudy,fog,clear
41137,Cloudy,fog,clear
41138,Cloudy,fog,clear
41139,clear,fog,smoke
41140,Cloudy,Cloudy,clear
41141,raining,Cloudy,clear
41142,Cloudy,Cloudy,clear
41143,clear,Cloudy,clear
41144,raining,Cloudy,clear
41145,raining,Cloudy,Cloudy
41146,raining,Cloudy,Cloudy
41147,raining,clear,Cloudy
41148,clear,Cloudy,raining
41149,Cloudy,Cloudy,raining
41150,raining,Cloudy,thunderstorm
41151,clear,Cloudy,thunderstorm
41152,clear,Cloudy,raining
41153,clear,clear,smoke
41154,clear,clear,smoke
41155,Cloudy,clear,smoke
41156,mist,clear,mist
41157,Cloudy,clear,mist
41158,mist,clear,mist
41159,mist,Cloudy,mist
41160,mist,Cloudy,mist
41161,fog,Cloudy,mist
41162,raining,Cloudy,mist
41163,mist,Cloudy,mist
41164,mist,Cloudy,mist
41165,mist,mist,smoke
41166,Cloudy,Cloudy,smoke
41167,Cloudy,smoke,smoke
41168,Cloudy,Cloudy,smoke
41169,Cloudy,Cloudy,smoke
41170,Cloudy,Cloudy,smoke
41171,Cloudy,Cloudy,smoke
41172,clear,Cloudy,smoke
41173,Cloudy,Cloudy,smoke
41174,clear,Cloudy,smoke
41175,clear,Cloudy,smoke
41176,clear,Cloudy,mist
41177,clear,raining,mist
41178,clear,Cloudy,mist
41179,clear,raining,mist
41180,Cloudy,raining,mist
41181,clear,raining,mist
41182,Cloudy,Cloudy,mist
41183,Cloudy,mist,mist
41184,Cloudy,mist,mist
41185,Cloudy,mist,mist
41186,Cloudy,mist,mist
41187,Cloudy,mist,mist
41188,raining,mist,mist
41189,raining,raining,raining
41190,raining,mist,raining
41191,Cloudy,Cloudy,smoke
41192,Cloudy,Cloudy,smoke
41193,Cloudy,raining,smoke
41194,Cloudy,raining,raining
41195,raining,raining,raining
41196,Cloudy,Cloudy,raining
41197,clear,Cloudy,Cloudy
41198,Cloudy,Cloudy,Cloudy
41199,Cloudy,Cloudy,Cloudy
41200,Cloudy,Cloudy,Cloudy
41201,Cloudy,Cloudy,smoke
41202,Cloudy,Cloudy,mist
41203,raining,Cloudy,mist
41204,raining,Cloudy,mist
41205,raining,Cloudy,Cloudy
41206,raining,Cloudy,Cloudy
41207,raining,Cloudy,mist
41208,raining,Cloudy,mist
41209,raining,Cloudy,mist
41210,raining,Cloudy,mist
41211,raining,Cloudy,mist
41212,raining,Cloudy,mist
41213,raining,Cloudy,smoke
41214,Cloudy,Cloudy,mist
41215,Cloudy,Cloudy,smoke
41216,raining,Cloudy,Cloudy
41217,raining,Cloudy,Cloudy
41218,raining,Cloudy,Cloudy
41219,raining,Cloudy,Cloudy
41220,raining,Cloudy,clear
41221,Cloudy,Cloudy,thunderstorm
41222,raining,Cloudy,raining
41223,raining,clear,raining
41224,Cloudy,Cloudy,smoke
41225,Cloudy,Cloudy,smoke
41226,Cloudy,clear,smoke
41227,raining,clear,smoke
41228,raining,clear,smoke
41229,raining,clear,smoke
41230,raining,clear,smoke
41231,raining,Cloudy,mist
41232,raining,raining,mist
41233,raining,raining,mist
41234,raining,raining,mist
41235,raining,raining,mist
41236,raining,raining,smoke
41237,raining,raining,mist
41238,fog,raining,mist
41239,fog,raining,mist
41240,fog,raining,smoke
41241,fog,mist,raining
41242,fog,raining,Cloudy
41243,mist,raining,raining
41244,raining,raining,Cloudy
41245,mist,mist,Cloudy
41246,raining,mist,Cloudy
41247,raining,mist,Cloudy
41248,raining,raining,smoke
41249,raining,mist,smoke
41250,mist,mist,clear
41251,raining,raining,clear
41252,raining,raining,mist
41253,mist,raining,mist
41254,raining,Cloudy,mist
41255,mist,raining,mist
41256,raining,raining,mist
41257,raining,Cloudy,mist
41258,raining,mist,mist
41259,Cloudy,Cloudy,mist
41260,Cloudy,Cloudy,mist
41261,Cloudy,Cloudy,mist
41262,Cloudy,Cloudy,Cloudy
41263,Cloudy,Cloudy,smoke
41264,Cloudy,clear,Cloudy
41265,Cloudy,Cloudy,smoke
41266,clear,Cloudy,Cloudy
41267,raining,Cloudy,Cloudy
41268,clear,Cloudy,Cloudy
41269,clear,Cloudy,clear
41270,clear,Cloudy,smoke
41271,clear,Cloudy,smoke
41272,clear,Cloudy,smoke
41273,clear,clear,clear
41274,Cloudy,clear,clear
41275,clear,clear,clear
41276,clear,clear,smoke
41277,Cloudy,clear,smoke
41278,clear,Cloudy,mist
41279,clear,Cloudy,mist
41280,clear,Cloudy,mist
41281,Cloudy,Cloudy,mist
41282,clear,Cloudy,mist
41283,clear,Cloudy,raining
41284,clear,Cloudy,mist
41285,clear,Cloudy,mist
41286,clear,Cloudy,Cloudy
41287,clear,Cloudy,Cloudy
41288,clear,Cloudy,Cloudy
41289,Cloudy,Cloudy,Cloudy
41290,clear,Cloudy,Cloudy
41291,smoke,raining,Cloudy
41292,Cloudy,raining,clear
41293,Cloudy,raining,raining
41294,raining,raining,raining
41295,raining,raining,smoke
41296,raining,raining,clear
41297,raining,raining,raining
41298,raining,mist,raining
41299,Cloudy,mist,raining
41300,raining,mist,raining
41301,raining,mist,raining
41302,raining,mist,clear
41303,raining,Cloudy,clear
41304,raining,Cloudy,raining
41305,raining,mist,raining
41306,mist,raining,raining
41307,mist,mist,raining
41308,mist,mist,raining
41309,mist,mist,raining
41310,mist,mist,smoke
41311,raining,mist,Cloudy
41312,raining,Cloudy,Cloudy
41313,raining,Cloudy,raining
41314,mist,Cloudy,raining
41315,raining,Cloudy,raining
41316,raining,Cloudy,raining
41317,raining,Cloudy,raining
41318,raining,Cloudy,raining
41319,raining,Cloudy,Cloudy
41320,fog,Cloudy,Cloudy
41321,fog,Cloudy,raining
41322,mist,clear,Cloudy
41323,raining,clear,clear
41324,raining,clear,smoke
41325,raining,Cloudy,smoke
41326,raining,mist,smoke
41327,raining,fog,smoke
41328,raining,mist,mist
41329,raining,fog,smoke
41330,raining,fog,mist
41331,raining,fog,mist
41332,mist,fog,smoke
41333,Cloudy,fog,raining
41334,clear,mist,raining
41335,clear,Cloudy,raining
41336,raining,Cloudy,raining
41337,raining,Cloudy,smoke
41338,Cloudy,Cloudy,smoke
41339,clear,clear,smoke
41340,clear,Cloudy,Cloudy
41341,clear,Cloudy,Cloudy
41342,clear,Cloudy,smoke
41343,clear,Cloudy,Cloudy
41344,clear,clear,smoke
41345,clear,Cloudy,smoke
41346,clear,Cloudy,smoke
41347,raining,Cloudy,smoke
41348,raining,Cloudy,smoke
41349,raining,Cloudy,smoke
41350,raining,Cloudy,mist
41351,raining,Cloudy,mist
41352,raining,Cloudy,mist
41353,raining,Cloudy,mist
41354,raining,mist,mist
41355,Cloudy,mist,mist
41356,Cloudy,mist,smoke
41357,Cloudy,mist,mist
41358,raining,Cloudy,mist
41359,raining,Cloudy,Cloudy
41360,raining,Cloudy,smoke
41361,raining,Cloudy,smoke
41362,raining,Cloudy,Cloudy
41363,raining,Cloudy,thunderstorm
41364,clear,Cloudy,clear
41365,clear,raining,Cloudy
41366,clear,Cloudy,clear
41367,clear,Cloudy,Cloudy
41368,clear,Cloudy,smoke
41369,clear,Cloudy,mist
41370,clear,Cloudy,mist
41371,raining,Cloudy,mist
41372,raining,Cloudy,mist
41373,raining,Cloudy,mist
41374,raining,Cloudy,mist
41375,raining,Cloudy,mist
41376,raining,Cloudy,mist
41377,raining,Cloudy,mist
41378,raining,Cloudy,mist
41379,clear,Cloudy,mist
41380,Cloudy,Cloudy,mist
41381,clear,Cloudy,smoke
41382,Cloudy,Cloudy,smoke
41383,Cloudy,clear,mist
41384,Cloudy,clear,clear
41385,Cloudy,Cloudy,Cloudy
41386,Cloudy,Cloudy,Cloudy
41387,Cloudy,Cloudy,raining
41388,clear,clear,Cloudy
41389,clear,clear,raining
41390,clear,Cloudy,raining
41391,clear,clear,raining
41392,clear,clear,clear
41393,clear,clear,raining
41394,clear,clear,clear
41395,clear,clear,smoke
41396,Cloudy,clear,smoke
41397,clear,clear,smoke
41398,clear,clear,raining
41399,clear,clear,smoke
41400,clear,clear,smoke
41401,clear,clear,smoke
41402,clear,clear,raining
41403,clear,clear,raining
41404,Cloudy,clear,raining
41405,clear,clear,smoke
41406,clear,clear,raining
41407,clear,clear,smoke
41408,clear,clear,smoke
41409,clear,clear,smoke
41410,clear,clear,raining
41411,clear,clear,Cloudy
41412,clear,clear,raining
41413,clear,clear,Cloudy
41414,raining,clear,smoke
41415,clear,clear,Cloudy
41416,clear,clear,Cloudy
41417,clear,clear,raining
41418,clear,clear,raining
41419,clear,clear,raining
41420,clear,clear,Cloudy
41421,clear,clear,Cloudy
41422,clear,clear,Cloudy
41423,clear,clear,Cloudy
41424,raining,clear,Cloudy
41425,clear,clear,Cloudy
41426,clear,clear,raining
41427,Cloudy,clear,raining
41428,clear,clear,Cloudy
41429,clear,clear,raining
41430,clear,clear,raining
41431,clear,clear,Cloudy
41432,clear,clear,raining
41433,clear,clear,raining
41434,clear,clear,raining
41435,clear,clear,raining
41436,clear,clear,Cloudy
41437,clear,clear,mist
41438,clear,clear,raining
41439,clear,clear,Cloudy
41440,clear,clear,clear
41441,clear,clear,clear
41442,clear,clear,clear
41443,clear,clear,clear
41444,clear,clear,Cloudy
41445,clear,clear,mist
41446,clear,clear,mist
41447,clear,clear,mist
41448,clear,clear,mist
41449,clear,clear,Cloudy
41450,clear,clear,Cloudy
41451,clear,clear,mist
41452,clear,clear,Cloudy
41453,clear,clear,mist
41454,clear,clear,Cloudy
41455,clear,clear,clear
41456,clear,clear,Cloudy
41457,smoke,clear,Cloudy
41458,raining,clear,clear
41459,clear,clear,clear
41460,clear,clear,clear
41461,clear,clear,Cloudy
41462,Cloudy,clear,clear
41463,clear,clear,clear
41464,raining,clear,clear
41465,clear,clear,clear
41466,clear,clear,clear
41467,clear,clear,clear
41468,raining,clear,Cloudy
41469,clear,clear,clear
41470,clear,clear,clear
41471,clear,clear,mist
41472,clear,clear,clear
41473,clear,clear,mist
41474,clear,Cloudy,mist
41475,raining,Cloudy,mist
41476,raining,Cloudy,clear
41477,raining,Cloudy,clear
41478,raining,clear,clear
41479,raining,clear,Cloudy
41480,clear,clear,Cloudy
41481,clear,Cloudy,Cloudy
41482,clear,Cloudy,clear
41483,clear,Cloudy,thunderstorm
41484,clear,clear,thunderstorm
41485,clear,clear,thunderstorm
41486,clear,Cloudy,raining
41487,clear,clear,raining
41488,clear,Cloudy,raining
41489,Cloudy,clear,raining
41490,clear,clear,Cloudy
41491,Cloudy,clear,Cloudy
41492,clear,clear,Cloudy
41493,clear,clear,clear
41494,mist,clear,clear
41495,mist,clear,clear
41496,clear,mist,clear
41497,mist,mist,clear
41498,clear,Cloudy,clear
41499,clear,mist,clear
41500,clear,Cloudy,clear
41501,clear,Cloudy,mist
41502,clear,Cloudy,clear
41503,clear,Cloudy,clear
41504,raining,clear,clear
41505,clear,Cloudy,clear
41506,clear,Cloudy,clear
41507,clear,Cloudy,Cloudy
41508,clear,Cloudy,clear
41509,raining,Cloudy,clear
41510,raining,Cloudy,Cloudy
41511,raining,clear,Cloudy
41512,raining,Cloudy,clear
41513,raining,Cloudy,clear
41514,raining,clear,clear
41515,clear,clear,clear
41516,clear,clear,clear
41517,clear,Cloudy,Cloudy
41518,clear,clear,mist
41519,clear,clear,Cloudy
41520,clear,Cloudy,mist
41521,clear,Cloudy,mist
41522,clear,Cloudy,mist
41523,mist,Cloudy,mist
41524,clear,Cloudy,mist
41525,clear,Cloudy,mist
41526,clear,Cloudy,mist
41527,smoke,Cloudy,mist
41528,clear,Cloudy,mist
41529,clear,Cloudy,mist
41530,clear,clear,clear
41531,clear,clear,thunderstorm
41532,clear,Cloudy,raining
41533,clear,clear,raining
41534,clear,Cloudy,raining
41535,clear,Cloudy,Cloudy
41536,clear,clear,raining
41537,clear,Cloudy,clear
41538,raining,Cloudy,clear
41539,clear,clear,clear
41540,clear,clear,clear
41541,clear,clear,clear
